notification_id,notification_type,notification_number,notification_number_normalized,title,title_vernacular,notification_category,notification_date,effective_date,ministry,department,subject,related_is_text,related_qco_text,related_amendment_text,document_url,source_url,source_reference_label,source_notification_ids,source_file_count,source_file_ids,source_files,source_sheets,source_rows,record_disposition,conflict_count,conflict_fields,review_flag,review_reason,populated_field_count,completeness_pct
NOTIF-00791,,,,"पानी, गैस और सीवेज के लिए सेंट्रीफ्यूगली कास्ट (स्पन) डक्टाइल आयरन प्रेशर पाइप्स","11. डक्टाइल आयरन प्रेशर पाइप्स और फिटिंग्स (गुणवत्ता नियंत्रण) आदेश, 2009 S.O. No. 1544(E) दिनांक 25-06-2009 उपरोक्त आदेश को DIPP द्वारा गजट नोटिफिकेशन संख्या 2681(E) दिनांक 23 अक्टूबर 2009 के माध्यम से रद्द कर दिया गया और नई नोटिफिकेशन संख्या 2749(E) दिनांक 30-10-2009 जारी की गई।",,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:227;F034:-:1126,MERGED,0,,,,2,11.11
NOTIF-00792,,,,पाम फैटी अम्ल,"पाम फैटी अम्ल (गुणवत्ता नियंत्रण) आदेश, 2022 (एस.ओ. 1961(ई), दिनांक 27/04/2022) पाम फैटी अम्ल (गुणवत्ता नियंत्रण) संशोधन आदेश, 2022 (विभिन्न रसायनों हेतु संशोधन आदेश, दिनांक 21 अक्टूबर 2022) पाम फैटी अम्ल (गुणवत्ता नियंत्रण) संशोधन आदेश, 2023 (एस.ओ. 1866(ई), दिनांक 24/04/2023) पाम फैटी अम्ल (गुणवत्ता नियंत्रण) संशोधन आदेश, 2023 (एस.ओ. 4610(ई), दिनांक 19 अक्टूबर 2023) पाम फैटी अम्ल (गुणवत्ता नियंत्रण) संशोधन आदेश, 2024 एस.ओ. 1138(ई), दिनांक 07 मार्च 2024 पाम फैटी अम्ल (गुणवत्ता नियंत्रण) द्वितीय संशोधन आदेश, 2024 एस.ओ. 4613(ई), दिनांक 22 अक्टूबर 2024 पाम फैटी अम्ल (गुणवत्ता नियंत्रण) संशोधन आदेश, 2025 एस.ओ. 1872(ई), दिनांक 25 अप्रैल 2025 पाम फैटी अम्ल (गुणवत्ता नियंत्रण) आदेश, 2022 को निरस्त किया गया एस.ओ. 4782(ई), दिनांक 22 अक्टूबर 2025",,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:299;F034:-:1198,MERGED,0,,,,2,11.11
NOTIF-00793,,,,पारदर्शी फ्लोट ग्लास,"पारदर्शी फ्लोट ग्लास (गुणवत्ता नियंत्रण) आदेश, 2019 (अधिसूचना सं. S.O. 03 (E) दिनांक 31/12/2019) पारदर्शी फ्लोट ग्लास (गुणवत्ता नियंत्रण) (संशोधन) आदेश, 2020 (अधिसूचना सं. S.O. 2016(E) दिनांक 23/06/2020) 47. पारदर्शी फ्लोट ग्लास (गुणवत्ता नियंत्रण) आदेश, 2021 द्वारा प्रतिस्थापित (अधिसूचना सं. S.O. 1928 (E) दिनांक 17.05.2021)",,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:320;F034:-:1219,MERGED,0,,,,2,11.11
NOTIF-00794,,,,पिस्टन पिन (गुड्जन पिन) हेतु स्टील,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:178;F034:-:1077,MERGED,0,,,,1,5.56
NOTIF-00795,,,,पीने के प्रयोजन हेतु रिवर्स ऑस्मोसिस आधारित प्वाइंट ऑफ यूज़ जल उपचार प्रणाली,"70. पर्यावरण (संरक्षण) 115 संशोधन नियम, 2021 (जल शोधन प्रणाली अधिसूचना G.S.R. 724(ई), दिनांक 04/10/2021) जल शोधन प्रणाली (उपयोग का विनियमन) नियम, 2023 G.S.R. 833(ई), दिनांक 10 नवम्बर 2023",,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:424;F034:-:1323,MERGED,0,,,,2,11.11
NOTIF-00796,,,,"पीने योग्य पानी की बोतलें (तांबा, स्टेनलेस स्टील, एल्युमिनियम)","77. पीने योग्य पानी की बोतलें (गुणवत्ता नियंत्रण) आदेश, 2023 एस.ओ. 2988(ई), दिनांक 5 जुलाई 2023 पीने योग्य पानी की बोतलें (गुणवत्ता नियंत्रण) आदेश, 2024 एस.ओ. 1071(ई), दिनांक 05 मार्च 2024 पीने योग्य पानी की बोतलें (गुणवत्ता नियंत्रण) संशोधन आदेश, 2024 एस.ओ. 3702(ई), दिनांक 29 अगस्त 2024",,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:473;F034:-:1372,MERGED,0,,,,2,11.11
NOTIF-00797,,,,पीयू–रबर सोल वाले हाई एंकल टैक्टिकल बूट्स,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:399;F034:-:1298,MERGED,0,,,,1,5.56
NOTIF-00798,,,,पीवीसी (PVC) सैंडल,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:381;F034:-:1280,MERGED,0,,,,1,5.56
NOTIF-00799,,,,"पीवीसी इंसुलेटेड (हेवी ड्यूटी) विद्युत केबलों का विनिर्देशन – भाग 2, 3.3 केवी से 11 केवी तक एवं सहित कार्य वोल्टेज हेतु",,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:325;F034:-:1224,MERGED,0,,,,1,5.56
NOTIF-00800,,,,पुन: प्रयोज्य सैनिटरी पैड/सैनिटरी नैपकिन/पीरियड पैंटीज़,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:587;F034:-:1486,MERGED,0,,,,1,5.56
NOTIF-00801,,,,पुनः भरने योग्य सीमलेस स्टील गैस सिलेंडर – भाग 1 : नॉर्मलाइज्ड स्टील सिलेंडर,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:64;F034:-:963,MERGED,0,,,,1,5.56
NOTIF-00802,,,,पुनः भरने योग्य सीमलेस स्टील गैस सिलेंडर – भाग 2 : क्वेन्च्ड एवं टेम्पर्ड स्टील सिलेंडर (तन्य शक्ति 1100 MPa से कम),,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:65;F034:-:964,MERGED,0,,,,1,5.56
NOTIF-00803,,,,पुलिस बल के लिए नॉन-मेटल हेलमेट,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:643;F034:-:1542,MERGED,0,,,,1,5.56
NOTIF-00804,,,,पूर्व-तनावित कंक्रीट में प्रयुक्त उच्च तन्यता स्टील बार — विनिर्देश,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:169;F034:-:1068,MERGED,0,,,,1,5.56
NOTIF-00805,,,,पूर्व-तनावित कंक्रीट हेतु इंडेंटेड तार,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:78;F034:-:977,MERGED,0,,,,1,5.56
NOTIF-00806,,,,पूर्व-तनावित कंक्रीट हेतु बिना कोटिंग का कम रिलैक्सेशन सात-सूत्रीय स्ट्रैंड,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:81;F034:-:980,MERGED,0,,,,1,5.56
NOTIF-00807,,,,पूर्व-तनावित कंक्रीट हेतु बिना कोटिंग का तनाव-मुक्त स्ट्रैंड,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:79;F034:-:978,MERGED,0,,,,1,5.56
NOTIF-00808,,,,"पूर्व-तनावित कंक्रीट हेतु सादा हार्ड-ड्रॉन स्टील तार – भाग 1 : कोल्ड ड्रॉन, तनाव-मुक्त तार","10. इस्पात और इस्पात उत्पाद (गुणवत्ता नियंत्रण) आदेश, 2020 S.O. 756(E), दिनांक 14-02-2020 इससे प्रतिस्थापित: इस्पात और इस्पात उत्पाद (गुणवत्ता नियंत्रण) आदेश, 2020 S.O. 1673(E), दिनांक 27-05-2020 इससे प्रतिस्थापित: इस्पात और इस्पात उत्पाद (गुणवत्ता नियंत्रण) आदेश, 2020 (S.O. 2379(E), दिनांक 17-07-2020) इस्पात उत्पाद आदेश के प्रवर्तन की तिथि में विस्तार, फ़ाइल संख्या S-20011/1/2020-TECH दिनांक 22.07.2020 विस्तार आदेश इससे प्रतिस्थापित: इस्पात और इस्पात उत्पाद (गुणवत्ता नियंत्रण) आदेश, 2020 (S.O. 4082(E), दिनांक 12.11.2020) इससे प्रतिस्थापित: इस्पात और इस्पात उत्पाद (गुणवत्ता नियंत्रण) आदेश, 2020 (S.O. संख्या 4637(E) 22/12/2020) भारतीय मानकों के लिए गुणवत्ता नियंत्रण आदेश के प्रवर्तन की तिथि में विस्तार आदेश (विशेष रूप से IS 3748, IS 7291, और IS 12146) कुछ भारतीय मानकों के लिए गुणवत्ता नियंत्रण आदेश के प्रवर्तन की तिथि में विस्तार आदेश (विशेष रूप से IS 4398 और IS 3195) कुछ भारतीय मानकों के लिए गुणवत्ता नियंत्रण आदेश के प्रवर्तन की तिथि में विस्तार आदेश (विशेष रूप से IS 6526, IS 4454 (भाग 4), IS 11946, IS 11947 और IS 12045) प्रवर्तन तिथि में विस्तार आदेश (विशेष रूप से IS 1110, IS 4409) प्रवर्तन तिथि में विस्तार आदेश (विशेष रूप से IS 4432, IS 5518, IS 12145, IS 13387, IS 4072 और IS 13352) प्रवर्तन तिथि में विस्तार आदेश (विशेष रूप से IS 7226, IS 14331) प्रवर्तन तिथि में विस्तार आदेश (विशेष रूप से IS 6529) प्रवर्तन तिथि में विस्तार आदेश (विशेष रूप से IS 1993, IS 12591) प्रवर्तन तिथि में विस्तार आदेश IS 3748, IS 7291 और IS 12146 के लिए गुणवत्ता नियंत्रण आदेश पर विस्तार IS 4454 (भाग 4): 2001, IS 11946: 1987 और IS 11947: 1987 के लिए गुणवत्ता नियंत्रण आदेश के प्रवर्तन तिथि में विस्तार आदेश प्रवर्तन तिथि में विस्तार आदेश (विशेष रूप से IS 1110: 1990 & IS 4409: 1973) प्रवर्तन तिथि में विस्तार आदेश (विशेष रूप से IS 14331: 1995) प्रवर्तन तिथि में विस्तार आदेश (विशेष रूप से IS 13387: 1992) प्रवर्तन तिथि में विस्तार आदेश (विशेष रूप से IS 1110: 1990 & IS 4409: 1973) प्रवर्तन तिथि में विस्तार आदेश (विशेष रूप से IS 1110: 1990 & IS 4409: 1973), दिनांक 01 नवंबर 2022 प्रवर्तन तिथि में विस्तार आदेश (विशेष रूप से IS 4409: 1973), दिनांक 06 फरवरी 2023 प्रवर्तन तिथि में विस्तार आदेश (विशेष रूप से IS 4409: 1973, दिनांक 25 जुलाई 2023) इस्पात और इस्पात उत्पाद (गुणवत्ता नियंत्रण) आदेश, 2024 S.O. 574(E) दिनांक 5 फरवरी, 2024 प्रवर्तन तिथि में विस्तार आदेश (विशेष रूप से IS 4409: 2023, दिनांक 01 मई 2024) प्रवर्तन तिथि में विस्तार आदेश (विशेष रूप से IS 4409: 2023, दिनांक 01 अगस्त 2024) इस्पात और इस्पात उत्पाद (गुणवत्ता नियंत्रण) आदेश, 2024 S.O. 3716(E), दिनांक 29 अगस्त 2024 इस्पात और इस्पात उत्पाद (गुणवत्ता नियंत्रण) संशोधन आदेश, 2025 S.O. 5134(E) दिनांक 20 नवंबर, 2025",,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:76;F034:-:975,MERGED,0,,,,2,11.11
NOTIF-00809,,,,पूर्व-तनावित कंक्रीट हेतु सादा हार्ड-ड्रॉन स्टील तार – भाग 2 : यथाकर्षित तार,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:77;F034:-:976,MERGED,0,,,,1,5.56
NOTIF-00810,,,,पूर्व-पेंटेड एल्युमिनियम-जिंक मिश्र धातु लेपित स्टील स्ट्रिप एवं शीट (सादा),,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:109;F034:-:1008,MERGED,0,,,,1,5.56
NOTIF-00811,,,,पेय पदार्थों हेतु एल्युमिनियम कैन,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:512;F034:-:1411,MERGED,0,,,,1,5.56
NOTIF-00812,,,,पेवमेंट संरचनाओं में सब-ग्रेड पृथक्करण में प्रयुक्त जियोटेक्सटाइल्स,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:442;F034:-:1341,MERGED,0,,,,1,5.56
NOTIF-00813,,,,पेवमेंट संरचनाओं में सब-ग्रेड स्थिरीकरण में प्रयुक्त जियोटेक्सटाइल्स,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:444;F034:-:1343,MERGED,0,,,,1,5.56
NOTIF-00814,,,,पेशेवर खेल फुटवियर,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:398;F034:-:1297,MERGED,0,,,,1,5.56
NOTIF-00815,,,,पैन हेड स्क्रू विथ टाइप H या टाइप Z क्रॉस रेस्स – उत्पाद ग्रेड A,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:754;F034:-:1653,MERGED,0,,,,1,5.56
NOTIF-00816,,,,पॉलिएस्टर इंडस्ट्रियल यार्न (IDY),"पॉलिएस्टर इंडस्ट्रियल यार्न (गुणवत्ता नियंत्रण) आदेश, 2021 (एस.ओ. 1622 (ई), दिनांक 15.04.2021) पॉलिएस्टर इंडस्ट्रियल यार्न (गुणवत्ता नियंत्रण) संशोधन आदेश, 2021 (एस.ओ. 4184 (ई), दिनांक 08.10.2021) पॉलिएस्टर इंडस्ट्रियल यार्न (गुणवत्ता नियंत्रण) आदेश, 2022 विभिन्न रसायनों हेतु संशोधन आदेश, दिनांक 05.04.2022 पॉलिएस्टर इंडस्ट्रियल यार्न (गुणवत्ता नियंत्रण) संशोधन आदेश, 2022 विभिन्न पेट्रोकेमिकल्स हेतु संशोधन आदेश, दिनांक 29 सितम्बर 2022 पॉलिएस्टर इंडस्ट्रियल यार्न (गुणवत्ता नियंत्रण) संशोधन आदेश, 2023 (एस.ओ. 1560 (ई), दिनांक 31.03.2023) पॉलिएस्टर इंडस्ट्रियल यार्न (गुणवत्ता नियंत्रण) द्वितीय संशोधन आदेश, 2023 (एस.ओ. 3196 (ई), दिनांक 17 जुलाई 2023) पॉलिएस्टर इंडस्ट्रियल यार्न (IDY) (गुणवत्ता नियंत्रण) आदेश, 2022 का निरसन एस.ओ. 5132 (ई), दिनांक 12 नवम्बर 2025",,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:279;F034:-:1178,MERGED,0,,,,2,11.11
NOTIF-00817,,,,पॉलिएस्टर कंटीन्यूअस फिलामेंट फुली ड्रॉन यार्न (FDY),"पॉलिएस्टर कंटीन्यूअस फिलामेंट फुली ड्रॉन यार्न (गुणवत्ता नियंत्रण) आदेश, 2021 (एस.ओ. 1621 (ई), दिनांक 15.04.2021) पॉलिएस्टर कंटीन्यूअस फिलामेंट फुली ड्रॉन यार्न (गुणवत्ता नियंत्रण) संशोधन आदेश, 2021 (एस.ओ. 4183 (ई), दिनांक 08.10.2021) पॉलिएस्टर कंटीन्यूअस फिलामेंट फुली ड्रॉन यार्न (गुणवत्ता नियंत्रण) आदेश, 2022 विभिन्न रसायनों हेतु संशोधन आदेश, दिनांक 05.04.2022 पॉलिएस्टर कंटीन्यूअस फिलामेंट फुली ड्रॉन यार्न (गुणवत्ता नियंत्रण) संशोधन आदेश, 2022 विभिन्न पेट्रोकेमिकल्स हेतु संशोधन आदेश, दिनांक 29 सितम्बर 2022 पॉलिएस्टर कंटीन्यूअस फिलामेंट फुली ड्रॉन यार्न (गुणवत्ता नियंत्रण) संशोधन आदेश, 2023 (एस.ओ. 1558 (ई), दिनांक 31.03.2023) पॉलिएस्टर कंटीन्यूअस फिलामेंट फुली ड्रॉन यार्न (गुणवत्ता नियंत्रण) आदेश, 2023 (एस.ओ. 3193 (ई), दिनांक 17 जुलाई 2023) पॉलिएस्टर कंटीन्यूअस फिलामेंट फुली ड्रॉन यार्न (गुणवत्ता नियंत्रण) संशोधन आदेश, 2024 एस.ओ. 2878 (ई), दिनांक 18 जुलाई 2024 पॉलिएस्टर कंटीन्यूअस फिलामेंट फुली ड्रॉन यार्न (गुणवत्ता नियंत्रण) आदेश, 2023 का निरसन एस.ओ. 5134 (ई), दिनांक 12 नवम्बर 2025",,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:278;F034:-:1177,MERGED,0,,,,2,11.11
NOTIF-00818,,,,पॉलिएस्टर पार्टियली ओरिएंटेड यार्न (POY),"पॉलिएस्टर पार्टियली ओरिएंटेड यार्न (गुणवत्ता नियंत्रण) आदेश, 2021 (एस.ओ. 1623 (ई), दिनांक 15.04.2021) पॉलिएस्टर पार्टियली ओरिएंटेड यार्न (गुणवत्ता नियंत्रण) संशोधन आदेश, 2021 (एस.ओ. 4185 (ई), दिनांक 08.10.2021) पॉलिएस्टर पार्टियली ओरिएंटेड यार्न (गुणवत्ता नियंत्रण) आदेश, 2022 विभिन्न रसायनों हेतु संशोधन आदेश, दिनांक 05.04.2022 पॉलिएस्टर पार्टियली ओरिएंटेड यार्न (गुणवत्ता नियंत्रण) संशोधन आदेश, 2022 विभिन्न पेट्रोकेमिकल्स हेतु संशोधन आदेश, दिनांक 29 सितम्बर 2022 पॉलिएस्टर पार्टियली ओरिएंटेड यार्न (गुणवत्ता नियंत्रण) संशोधन आदेश, 2023 (एस.ओ. 1559 (ई), दिनांक 31.03.2023) पॉलिएस्टर पार्टियली ओरिएंटेड यार्न (गुणवत्ता नियंत्रण) आदेश, 2023 (एस.ओ. 3194 (ई), दिनांक 17 जुलाई 2023) पॉलिएस्टर पार्टियली ओरिएंटेड यार्न (गुणवत्ता नियंत्रण) आदेश, 2023 का निरसन एस.ओ. 5135 (ई), दिनांक 12 नवम्बर 2025",,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:280;F034:-:1179,MERGED,0,,,,2,11.11
NOTIF-00819,,,,पॉलिएस्टर स्टेपल फाइबर्स (PSF),"पॉलिएस्टर स्टेपल फाइबर्स (गुणवत्ता नियंत्रण) आदेश, 2021 (एस.ओ. 1624 (ई), दिनांक 15.04.2021) पॉलिएस्टर स्टेपल फाइबर्स (गुणवत्ता नियंत्रण) संशोधन आदेश, 2021 (एस.ओ. 4186 (ई), दिनांक 08.10.2021) पॉलिएस्टर स्टेपल फाइबर्स (गुणवत्ता नियंत्रण) आदेश, 2022 विभिन्न रसायनों हेतु संशोधन आदेश, दिनांक 05.04.2022 पॉलिएस्टर स्टेपल फाइबर्स (PSF) (गुणवत्ता नियंत्रण) संशोधन आदेश, 2022 विभिन्न पेट्रोकेमिकल्स हेतु संशोधन आदेश, दिनांक 29 सितम्बर 2022 पॉलिएस्टर स्टेपल फाइबर्स (गुणवत्ता नियंत्रण) संशोधन आदेश, 2023 एस.ओ. 2333 (ई), दिनांक 26 मई 2023 पॉलिएस्टर स्टेपल फाइबर्स (PSF) (गुणवत्ता नियंत्रण) आदेश, 2022 का निरसन एस.ओ. 5133 (ई), दिनांक 12 नवम्बर 2025",,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:281;F034:-:1180,MERGED,0,,,,2,11.11
NOTIF-00820,,,,पॉली एल्युमिनियम क्लोराइड,"19. पॉली एल्युमिनियम क्लोराइड (गुणवत्ता नियंत्रण) आदेश, 2019 (एस.ओ. 2790 (ई), दिनांक 05/08/2019)",,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:247;F034:-:1146,MERGED,0,,,,2,11.11
NOTIF-00821,,,,पॉली-लेमिनेटेड एल्युमिनियम केबल रैप,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:696;F034:-:1595,MERGED,0,,,,1,5.56
NOTIF-00822,,,,पॉली विनाइल क्लोराइड (PVC) जियोमेम्ब्रेन,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:436;F034:-:1335,MERGED,0,,,,1,5.56
NOTIF-00823,,,,पॉली विनाइल क्लोराइड (PVC) होमोपॉलिमर,"पॉली विनाइल क्लोराइड (PVC) होमोपॉलिमर (गुणवत्ता नियंत्रण) आदेश, 2024 S.O. 920(E), दिनांक 26 फरवरी 2024 पॉली विनाइल क्लोराइड (PVC) होमोपॉलिमर (गुणवत्ता नियंत्रण) संशोधन आदेश, 2024 S.O. 3595(E), दिनांक 23 अगस्त 2024 पॉली विनाइल क्लोराइड (PVC) होमोपॉलिमर (गुणवत्ता नियंत्रण) तीसरा संशोधन आदेश, 2024 S.O. 5552(E), दिनांक 24 दिसंबर 2024 पॉली विनाइल क्लोराइड (PVC) होमोपॉलिमर (गुणवत्ता नियंत्रण) संशोधन आदेश, 2025 S.O. 2746(E), दिनांक 20 जून 2025 पॉली विनाइल क्लोराइड (PVC) होमोपॉलिमर (गुणवत्ता नियंत्रण) आदेश, 2024 रद्द आदेश S.O. 5139(E), दिनांक 12 नवंबर 2025",,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:698;F034:-:1597,MERGED,0,,,,2,11.11
NOTIF-00824,,,,पॉलीएस्टर/पॉलीओलेफिन डुअल फाइबर की फाइबर रस्सियाँ,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:873;F034:-:1772,MERGED,0,,,,1,5.56
NOTIF-00825,,,,पॉलीकार्बोनेट,"पॉलीकार्बोनेट (गुणवत्ता नियंत्रण) आदेश, 2021 (एस.ओ. 3930(ई), दिनांक 13.09.2021) पॉलीकार्बोनेट (गुणवत्ता नियंत्रण) आदेश, 2022 (विभिन्न रसायनों हेतु संशोधन आदेश, दिनांक 10/03/2022) पॉलीकार्बोनेट (गुणवत्ता नियंत्रण) द्वितीय संशोधन आदेश, 2022 (विभिन्न पेट्रोकेमिकल्स हेतु संशोधन आदेश, दिनांक 02 सितम्बर 2022) पॉलीकार्बोनेट (गुणवत्ता नियंत्रण) संशोधन आदेश, 2023 (एस.ओ. 1122(ई), दिनांक 09/03/2023) पॉलीकार्बोनेट (गुणवत्ता नियंत्रण) संशोधन आदेश, 2024 एस.ओ. 1109(ई), दिनांक 06 मार्च 2024 पॉलीकार्बोनेट (गुणवत्ता नियंत्रण) द्वितीय संशोधन आदेश, 2024 एस.ओ. 3953(ई), दिनांक 17 सितम्बर 2024 पॉलीकार्बोनेट (गुणवत्ता नियंत्रण) संशोधन आदेश, 2025 एस.ओ. 1128(ई), दिनांक 11 मार्च 2025 पॉलीकार्बोनेट (गुणवत्ता नियंत्रण) संशोधन आदेश, 2025 एस.ओ. 4176(ई), दिनांक 16 सितम्बर 2025 पॉलीकार्बोनेट (गुणवत्ता नियंत्रण) आदेश, 2021 को निरस्त किया गया एस.ओ. 5142(ई), दिनांक 12 नवम्बर 2025",,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:293;F034:-:1192,MERGED,0,,,,2,11.11
NOTIF-00826,,,,पॉलीप्रोपलीन (PP) मटेरियल्स फॉर मोल्डिंग एंड एक्सट्रूज़न,"पॉलीप्रोपलीन (PP) मटेरियल्स फॉर मोल्डिंग एंड एक्सट्रूज़न (गुणवत्ता नियंत्रण) आदेश, 2024 S.O. 921(E), दिनांक 26 फरवरी 2024 पॉलीप्रोपलीन (PP) मटेरियल्स फॉर मोल्डिंग एंड एक्सट्रूज़न (गुणवत्ता नियंत्रण) संशोधन आदेश, 2024 S.O. 3594(E), दिनांक 23 अगस्त 2024 पॉलीप्रोपलीन (PP) मटेरियल्स फॉर मोल्डिंग एंड एक्सट्रूज़न (गुणवत्ता नियंत्रण) तीसरा संशोधन आदेश, 2024 S.O. 5553(E), दिनांक 24 दिसंबर 2024 पॉलीप्रोपलीन (PP) मटेरियल्स फॉर मोल्डिंग एंड एक्सट्रूज़न (गुणवत्ता नियंत्रण) संशोधन आदेश, 2025 S.O. 2788(E), दिनांक 23 जून 2025 पॉलीप्रोपलीन (PP) मटेरियल्स फॉर मोल्डिंग एंड एक्सट्रूज़न (गुणवत्ता नियंत्रण) दूसरा संशोधन आदेश, 2025 S.O. 4779(E), दिनांक 22 अक्टूबर 2025 पॉलीप्रोपलीन (PP) मटेरियल्स फॉर मोल्डिंग एंड एक्सट्रूज़न (गुणवत्ता नियंत्रण) आदेश, 2024 रद्द आदेश S.O. 5138(E), दिनांक 12 नवंबर 2025",,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:700;F034:-:1599,MERGED,0,,,,2,11.11
NOTIF-00827,,,,पॉलीप्रोपाइलीन मल्टीफिलामेंट बुने हुए जियोबैग्स,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:438;F034:-:1337,MERGED,0,,,,1,5.56
NOTIF-00828,,,,पॉलीयूरीथेन,"पॉलीयूरीथेन (गुणवत्ता नियंत्रण) आदेश, 2021 (एस.ओ. 3931(ई), दिनांक 13.09.2021) पॉलीयूरीथेन (गुणवत्ता नियंत्रण) संशोधन आदेश, 2022 (विभिन्न पेट्रोकेमिकल्स हेतु संशोधन आदेश, दिनांक 07/01/2022) पॉलीयूरीथेन (गुणवत्ता नियंत्रण) आदेश, 2022 (विभिन्न पेट्रोकेमिकल्स हेतु संशोधन आदेश, दिनांक 23/03/2022) पॉलीयूरीथेन (गुणवत्ता नियंत्रण) तृतीय संशोधन आदेश, 2022 (विभिन्न पेट्रोकेमिकल्स हेतु संशोधन आदेश, दिनांक 02 सितम्बर 2022) पॉलीयूरीथेन (गुणवत्ता नियंत्रण) संशोधन आदेश, 2023 (एस.ओ. 1238(ई), दिनांक 15/03/2023) पॉलीयूरीथेन (गुणवत्ता नियंत्रण) संशोधन आदेश, 2024 एस.ओ. 1112(ई), दिनांक 06 मार्च 2024 पॉलीयूरीथेन (गुणवत्ता नियंत्रण) द्वितीय संशोधन आदेश, 2024 एस.ओ. 4172(ई), दिनांक 23 सितम्बर 2024 पॉलीयूरीथेन (गुणवत्ता नियंत्रण) संशोधन आदेश, 2025 एस.ओ. 1253(ई), दिनांक 19 मार्च 2025 पॉलीयूरीथेन (गुणवत्ता नियंत्रण) आदेश, 2021 को निरस्त किया गया एस.ओ. 5141(ई), दिनांक 12 नवम्बर 2025",,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:294;F034:-:1193,MERGED,0,,,,2,11.11
NOTIF-00829,,,,पॉलीयूरीथेन का अर्द्ध-कठोर तला,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:385;F034:-:1284,MERGED,0,,,,1,5.56
NOTIF-00830,,,,पॉलीविनाइल क्लोराइड (PVC) औद्योगिक बूट,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:384;F034:-:1283,MERGED,0,,,,1,5.56
