file_id,original_filename,sheet_name,column_index,exact_column_name,normalized_column_name,data_type,semantic_type,total_rows,non_null_rows,null_rows,placeholder_null_rows,unique_count,duplicate_count,percentage_populated,percentage_informative,multivalue_ratio,is_multivalue_field,example_values
F015,BIS_QCO_Master_Records (1).xlsx,QCO_Master_Records,9,ministry,ministry,string,AUTHORITY_OR_PARTY,15,15,0,0,5,10,100.0,100.0,0.0,NO,Ministry of Commerce & Industry || Ministry of Petroleum & Natural Gas / DPIIT || Ministry of Steel / DPIIT
F015,BIS_QCO_Master_Records (1).xlsx,QCO_Master_Records,10,department,department,string,AUTHORITY_OR_PARTY,15,15,0,0,1,14,100.0,100.0,0.0,NO,DPIIT
F015,BIS_QCO_Master_Records (1).xlsx,QCO_Master_Records,11,mandatory_status,mandatory_status,string,MANDATORY_FLAG,15,15,0,0,1,14,100.0,100.0,0.0,NO,Mandatory
F015,BIS_QCO_Master_Records (1).xlsx,QCO_Master_Records,12,schemes,schemes,string,SCHEME_NAME,15,15,0,0,2,13,100.0,100.0,0.0,NO,Scheme I (ISI Mark) || Scheme I
F015,BIS_QCO_Master_Records (1).xlsx,QCO_Master_Records,13,scope,scope,string,DESCRIPTIVE_TEXT,15,15,0,0,15,0,100.0,100.0,0.667,YES,"Covers domestic/office furniture || Household cookers (1L to 22L capacity) || Covers all varieties of cement manufactured, imported, or sold in Indi"
F015,BIS_QCO_Master_Records (1).xlsx,QCO_Master_Records,14,exclusions,exclusions,string,DESCRIPTIVE_TEXT,15,15,0,7,8,0,100.0,53.33,0.0,NO,Excludes custom-built handcrafted non-commercial variants || Excludes large industrial autoclaves || No general retail exclusions
F015,BIS_QCO_Master_Records (1).xlsx,QCO_Master_Records,15,amendments,amendments,string,UNCLASSIFIED_STRING,15,15,0,7,6,2,100.0,53.33,0.0,NO,S.O. 2019(E) || S.O. 4277(E) || S.O. 1431(E)
F015,BIS_QCO_Master_Records (1).xlsx,QCO_Master_Records,16,extensions,extensions,string,UNCLASSIFIED_STRING,15,15,0,14,1,0,100.0,6.67,0.0,NO,Staggered MSME dates
F015,BIS_QCO_Master_Records (1).xlsx,QCO_Master_Records,17,deferments,deferments,empty,EMPTY_COLUMN,15,15,0,15,0,0,100.0,0.0,0.0,NO,
F015,BIS_QCO_Master_Records (1).xlsx,QCO_Master_Records,18,corrigendas,corrigendas,empty,EMPTY_COLUMN,15,15,0,15,0,0,100.0,0.0,0.0,NO,
F015,BIS_QCO_Master_Records (1).xlsx,QCO_Master_Records,19,supersession,supersession,string,UNCLASSIFIED_STRING,15,15,0,14,1,0,100.0,6.67,0.0,NO,Superseded earlier 2020 orders (S.O. 738(E))
F015,BIS_QCO_Master_Records (1).xlsx,QCO_Master_Records,20,current_status,current_status,string,STATUS,15,15,0,0,3,12,100.0,100.0,0.0,NO,Active / Notified || Active || Active / Draft
F015,BIS_QCO_Master_Records (1).xlsx,QCO_Master_Records,21,official_document_URL,official_document_url,string,DOCUMENT_URL,15,15,0,0,1,14,100.0,100.0,0.0,NO,BIS Compulsory Certification Scheme-I Portal
F015,BIS_QCO_Master_Records (1).xlsx,QCO_Master_Records,22,source_URL,source_url,string,SOURCE_URL,15,15,0,0,1,14,100.0,100.0,0.0,NO,BIS Portal
F016,BIS_QCO_Master_Records.xlsx,QCO_Master_Details,1,qco_id,qco_id,string,QCO_ID,3,3,0,0,3,0,100.0,100.0,0.0,NO,QCO-01 || QCO-02 || QCO-03
F016,BIS_QCO_Master_Records.xlsx,QCO_Master_Details,2,qco_name,qco_name,string,QCO_REFERENCE,3,3,0,0,3,0,100.0,100.0,0.0,NO,Domestic Pressure Cooker Quality Control Order || Toys Quality Control Order || Furniture Quality Control Order
F016,BIS_QCO_Master_Records.xlsx,QCO_Master_Details,3,qco_number,qco_number,string,QCO_REFERENCE,3,3,0,0,3,0,100.0,100.0,0.0,NO,S.O. 294(E) || S.O. 853(E) || Furniture QCO
F016,BIS_QCO_Master_Records.xlsx,QCO_Master_Details,4,product,product,string,PRODUCT_NAME,3,3,0,0,3,0,100.0,100.0,0.333,YES,"Domestic Pressure Cooker || Non-Electric & Electric Toys || Work Chairs, Tables, Storage Units, Beds"
F016,BIS_QCO_Master_Records.xlsx,QCO_Master_Details,5,IS_numbers,is_numbers,string,IS_RELATIONSHIP,3,3,0,0,3,0,100.0,100.0,0.667,YES,"IS 2347:2017 || IS 9873 (Parts 1, 2, 3, 4, 7, 9), IS 15644 || IS 17631:2022, IS 17632:2022"
F016,BIS_QCO_Master_Records.xlsx,QCO_Master_Details,6,notification_number,notification_number,string,UNCLASSIFIED_STRING,3,3,0,0,3,0,100.0,100.0,0.0,NO,S.O. 294(E) || S.O. 853(E) || Notified Gazette Order
F016,BIS_QCO_Master_Records.xlsx,QCO_Master_Details,7,notification_date,notification_date,mixed(date|string),DATE,3,3,0,0,3,0,100.0,100.0,0.0,NO,21-01-2020 || 25-02-2020 || As per publication
F016,BIS_QCO_Master_Records.xlsx,QCO_Master_Details,8,effective_date,effective_date,mixed(date|string),EFFECTIVE_DATE,3,3,0,0,3,0,100.0,100.0,0.0,NO,01-08-2020 || 01-09-2020 || 12 months post-publication
F016,BIS_QCO_Master_Records.xlsx,QCO_Master_Details,9,ministry,ministry,string,AUTHORITY_OR_PARTY,3,3,0,0,1,2,100.0,100.0,1.0,YES,Ministry of Commerce and Industry
F016,BIS_QCO_Master_Records.xlsx,QCO_Master_Details,10,department,department,string,AUTHORITY_OR_PARTY,3,3,0,0,1,2,100.0,100.0,1.0,YES,Department for Promotion of Industry and Internal Trade (DPIIT)
F016,BIS_QCO_Master_Records.xlsx,QCO_Master_Details,11,mandatory_status,mandatory_status,string,MANDATORY_FLAG,3,3,0,0,1,2,100.0,100.0,0.0,NO,Mandatory
F016,BIS_QCO_Master_Records.xlsx,QCO_Master_Details,12,schemes,schemes,string,SCHEME_NAME,3,3,0,0,1,2,100.0,100.0,0.0,NO,Scheme I (ISI Mark)
F016,BIS_QCO_Master_Records.xlsx,QCO_Master_Details,13,scope,scope,string,DESCRIPTIVE_TEXT,3,3,0,0,3,0,100.0,100.0,0.333,YES,Household pressure cookers with nominal capacities ranging from 1 litr || All toys intended for children under 14 years of age. || Domestic and office furniture items.
F016,BIS_QCO_Master_Records.xlsx,QCO_Master_Details,14,exclusions,exclusions,string,DESCRIPTIVE_TEXT,3,3,0,0,3,0,100.0,100.0,0.333,YES,Industrial autoclaves or non-cooking pressure vessels. || Goods manufactured strictly for export purposes. || Handcrafted custom non-commercial furniture and goods for export.
F016,BIS_QCO_Master_Records.xlsx,QCO_Master_Details,15,amendments,amendments,string,UNCLASSIFIED_STRING,3,3,0,1,2,0,100.0,66.67,0.0,NO,S.O. 2019(E) || S.O. 4277(E)
F016,BIS_QCO_Master_Records.xlsx,QCO_Master_Details,16,extensions,extensions,string,UNCLASSIFIED_STRING,3,3,0,0,3,0,100.0,100.0,0.0,NO,Notified standard transition timelines || Extended via subsequent notification orders || MSME 18-month exemption
F016,BIS_QCO_Master_Records.xlsx,QCO_Master_Details,17,deferments,deferments,empty,EMPTY_COLUMN,3,3,0,3,0,0,100.0,0.0,0.0,NO,
F016,BIS_QCO_Master_Records.xlsx,QCO_Master_Details,18,corrigendas,corrigendas,empty,EMPTY_COLUMN,3,3,0,3,0,0,100.0,0.0,0.0,NO,
F016,BIS_QCO_Master_Records.xlsx,QCO_Master_Details,19,supersession,supersession,empty,EMPTY_COLUMN,3,3,0,3,0,0,100.0,0.0,0.0,NO,
F016,BIS_QCO_Master_Records.xlsx,QCO_Master_Details,20,current_status,current_status,string,STATUS,3,3,0,0,1,2,100.0,100.0,0.0,NO,Active / Enforced
F016,BIS_QCO_Master_Records.xlsx,QCO_Master_Details,21,official_document_URL,official_document_url,string,DOCUMENT_URL,3,3,0,0,1,2,100.0,100.0,0.0,NO,BIS Compulsory Certification Scheme-I Portal
F016,BIS_QCO_Master_Records.xlsx,QCO_Master_Details,22,source_URL,source_url,string,SOURCE_URL,3,3,0,0,1,2,100.0,100.0,0.0,NO,BIS Portal
F017,BIS_QCO_Master_Records_v3.xlsx,QCO_Master_Records,1,qco_id,qco_id,string,QCO_ID,12,12,0,0,3,9,100.0,100.0,0.0,NO,QCO-FURN-01 || QCO-STEEL-02 || QCO-CEM-03
F017,BIS_QCO_Master_Records_v3.xlsx,QCO_Master_Records,2,qco_name,qco_name,string,QCO_REFERENCE,12,12,0,0,3,9,100.0,100.0,0.083,NO,Furniture (Quality Control) Order || Steel and Steel Products (Quality Control) Order || Cement (Quality Control) Order
F017,BIS_QCO_Master_Records_v3.xlsx,QCO_Master_Records,3,qco_number,qco_number,string,QCO_REFERENCE,12,12,0,0,3,9,100.0,100.0,0.0,NO,S.O. 5243(E) || S.O. 5134(E) || S.O. 191(E)
F017,BIS_QCO_Master_Records_v3.xlsx,QCO_Master_Records,4,product,product,string,PRODUCT_NAME,12,12,0,0,12,0,100.0,100.0,0.167,NO,"Work chairs, general purpose chairs and stools, tables, desks, storage || Stainless steel seamless and welded pipes and tubes || Sulphate Resisting Portland Cement"
F017,BIS_QCO_Master_Records_v3.xlsx,QCO_Master_Records,5,IS_numbers,is_numbers,string,IS_RELATIONSHIP,12,12,0,0,12,0,100.0,100.0,0.0,NO,IS 17631:2022 || IS 17875:2022 || IS 12330:1998
F017,BIS_QCO_Master_Records_v3.xlsx,QCO_Master_Records,6,notification_number,notification_number,string,UNCLASSIFIED_STRING,12,12,0,0,3,9,100.0,100.0,0.0,NO,S.O. 5243(E) || S.O. 5134(E) || S.O. 191(E)
F017,BIS_QCO_Master_Records_v3.xlsx,QCO_Master_Records,7,notification_date,notification_date,string,DATE,12,12,0,0,3,9,100.0,100.0,0.917,YES,"2024–2025 || November 20, 2025 || February 17, 2003"
F017,BIS_QCO_Master_Records_v3.xlsx,QCO_Master_Records,8,effective_date,effective_date,string,EFFECTIVE_DATE,12,12,0,0,3,9,100.0,100.0,0.083,NO,"February 14, 2026 || As per updated timelines || Immediate / Revised"
F017,BIS_QCO_Master_Records_v3.xlsx,QCO_Master_Records,9,ministry,ministry,string,AUTHORITY_OR_PARTY,12,12,0,0,2,10,100.0,100.0,0.917,YES,Ministry of Commerce and Industry || Ministry of Steel
F017,BIS_QCO_Master_Records_v3.xlsx,QCO_Master_Records,10,department,department,string,AUTHORITY_OR_PARTY,12,12,0,0,2,10,100.0,100.0,0.0,NO,DPIIT || Ministry of Steel
F017,BIS_QCO_Master_Records_v3.xlsx,QCO_Master_Records,11,mandatory_status,mandatory_status,string,MANDATORY_FLAG,12,12,0,0,1,11,100.0,100.0,0.0,NO,Mandatory
F017,BIS_QCO_Master_Records_v3.xlsx,QCO_Master_Records,12,schemes,schemes,string,SCHEME_NAME,12,12,0,0,1,11,100.0,100.0,0.0,NO,Scheme-I (ISI Mark)
F017,BIS_QCO_Master_Records_v3.xlsx,QCO_Master_Records,13,scope,scope,string,DESCRIPTIVE_TEXT,12,12,0,0,3,9,100.0,100.0,1.0,YES,"Fully assembled, fabricated, and ready-to-assemble domestic/office fur || Stainless steel pipes and tubes for fluid transmission and engineering || Construction and infrastructure hydraulic cements"
F017,BIS_QCO_Master_Records_v3.xlsx,QCO_Master_Records,14,exclusions,exclusions,string,DESCRIPTIVE_TEXT,12,12,0,0,3,9,100.0,100.0,0.0,NO,R&D purpose imports up to 200 items/year || Re-export purposes under self-declaration || Institutional export manufacturing under bond
F017,BIS_QCO_Master_Records_v3.xlsx,QCO_Master_Records,15,amendments,amendments,string,UNCLASSIFIED_STRING,12,12,0,0,3,9,100.0,100.0,0.167,NO,"Furniture Amendment Order, 2025/2026 || Steel Amendment Order, 2025 || Periodically updated"
F017,BIS_QCO_Master_Records_v3.xlsx,QCO_Master_Records,16,extensions,extensions,string,UNCLASSIFIED_STRING,12,12,0,0,3,9,100.0,100.0,0.083,NO,"MSEs extended to August 14, 2026 || Incremental extensions || Standard implementation"
F017,BIS_QCO_Master_Records_v3.xlsx,QCO_Master_Records,17,deferments,deferments,empty,EMPTY_COLUMN,12,12,0,12,0,0,100.0,0.0,0.0,NO,
F017,BIS_QCO_Master_Records_v3.xlsx,QCO_Master_Records,18,corrigendas,corrigendas,string,UNCLASSIFIED_STRING,12,12,0,1,2,9,100.0,91.67,0.0,NO,Periodic || Issued for standard years
F017,BIS_QCO_Master_Records_v3.xlsx,QCO_Master_Records,19,supersession,supersession,string,UNCLASSIFIED_STRING,12,12,0,0,3,9,100.0,100.0,0.0,NO,Expanded via amendments || Supersedes legacy steel orders || Replaces older editions
F017,BIS_QCO_Master_Records_v3.xlsx,QCO_Master_Records,20,current_status,current_status,string,STATUS,12,12,0,0,1,11,100.0,100.0,0.0,NO,Active
F017,BIS_QCO_Master_Records_v3.xlsx,QCO_Master_Records,21,official_document_URL,official_document_url,string,DOCUMENT_URL,12,12,0,0,2,10,100.0,100.0,0.0,NO,BIS || S.O. No. 191(E)
F017,BIS_QCO_Master_Records_v3.xlsx,QCO_Master_Records,22,source_URL,source_url,string,SOURCE_URL,12,12,0,0,1,11,100.0,100.0,0.0,NO,Bureau of Indian Standards
F018,BIS_QCO_Master_Scheme_1.xlsx,BIS_QCO_Master_Scheme_1,1,IS Number,is_number,string,IS_NUMBER,40,40,0,0,40,0,100.0,100.0,0.0,NO,IS 17631:2022 || IS 17632:2022 || IS 17633:2022
F018,BIS_QCO_Master_Scheme_1.xlsx,BIS_QCO_Master_Scheme_1,2,Product,product,string,PRODUCT_NAME,40,40,0,0,40,0,100.0,100.0,0.25,NO,Work Chairs || General Purpose Chairs and Stools || Tables and Desks
F018,BIS_QCO_Master_Scheme_1.xlsx,BIS_QCO_Master_Scheme_1,3,QCO / Order,qco_order,string,QCO_REFERENCE,40,40,0,0,12,28,100.0,100.0,0.975,YES,"Furniture (Quality Control) Order, 2025 / 2026 || Domestic Pressure Cooker (Quality Control) Order, 2020 || Cement (Quality Control) Order, 2003"
F018,BIS_QCO_Master_Scheme_1.xlsx,BIS_QCO_Master_Scheme_1,4,Ministry,ministry,string,AUTHORITY_OR_PARTY,40,40,0,0,4,36,100.0,100.0,0.95,YES,"Ministry of Commerce and Industry (DPIIT) || Ministry of Consumer Affairs, Food and Public Distribution || Ministry of Petroleum and Natural Gas / DPIIT"
F018,BIS_QCO_Master_Scheme_1.xlsx,BIS_QCO_Master_Scheme_1,5,Notification Number,notification_number,string,UNCLASSIFIED_STRING,40,40,0,0,11,29,100.0,100.0,0.35,YES,"Furniture (Quality Control) Amendment Order, 2026 || S.O. 294(E) || S.O. 191(E)"
F018,BIS_QCO_Master_Scheme_1.xlsx,BIS_QCO_Master_Scheme_1,6,Mandatory / Voluntary Status,mandatory_voluntary_status,string,MANDATORY_FLAG,40,40,0,0,1,39,100.0,100.0,0.0,NO,Mandatory (Scheme I - ISI Mark)
F018,BIS_QCO_Master_Scheme_1.xlsx,BIS_QCO_Master_Scheme_1,7,Effective / Implementation Date,effective_implementation_date,string,EFFECTIVE_DATE,40,40,0,0,12,28,100.0,100.0,0.775,YES,"February 14, 2026 (Large/Medium); August 14, 2026 (MSEs); March 2, 202 || February 14, 2026 (Large/Medium); August 14, 2026 (MSEs); March 2, 202 || February 14, 2026 (Large/Medium); August 14, 2026 (MSEs); March 2, 202"
F018,BIS_QCO_Master_Scheme_1.xlsx,BIS_QCO_Master_Scheme_1,8,Amendments & Extensions,amendments_extensions,string,UNCLASSIFIED_STRING,40,40,0,0,5,35,100.0,100.0,0.15,NO,Phased timelines for MSEs and specific R&D import provisions (up to 20 || Phased timelines for MSEs and specific R&D import provisions (up to 20 || Phased timelines for MSEs and specific R&D import provisions (up to 20
F018,BIS_QCO_Master_Scheme_1.xlsx,BIS_QCO_Master_Scheme_1,9,Exemptions,exemptions,string,UNCLASSIFIED_STRING,40,40,0,0,2,38,100.0,100.0,0.25,NO,— || Standard R&D and export exemptions as per BIS regulations.
F018,BIS_QCO_Master_Scheme_1.xlsx,BIS_QCO_Master_Scheme_1,10,Scope,scope,string,DESCRIPTIVE_TEXT,40,40,0,0,12,28,100.0,100.0,0.725,YES,"Covers indoor and outdoor furniture categories including work chairs,  || Covers indoor and outdoor furniture categories including work chairs,  || Covers indoor and outdoor furniture categories including work chairs, "
F018,BIS_QCO_Master_Scheme_1.xlsx,BIS_QCO_Master_Scheme_1,11,Source Gazette & URL,source_gazette_url,string,URL,40,40,0,0,11,29,100.0,100.0,0.0,NO,Official Gazette of India (No URLs provided in source tab for this QCO || Official Gazette of India (No URLs provided in source tab for this QCO || Official Gazette of India (No URLs provided in source tab for this QCO
F019,BIS_QCO_Summary.xlsx,QCO_Summary,1,Product / Standard (IS),product_standard_is,string,IS_NUMBER,35,35,0,0,35,0,100.0,100.0,0.229,NO,"IS 17631:2022 to IS 17636:2022 (Work Chairs, Desks, Tables, Storage Un || IS 2347:2017 / 2023 (Domestic Pressure Cooker) || IS 12330 (Sulphate Resisting Portland Cement)"
F019,BIS_QCO_Summary.xlsx,QCO_Summary,2,QCO Name / Identifier,qco_name_identifier,string,QCO_REFERENCE,35,35,0,0,13,22,100.0,100.0,0.971,YES,"Furniture (Quality Control) Order, 2025 || Domestic Pressure Cooker (Quality Control) Order, 2020 || Cement (Quality Control) Order, 2003"
F019,BIS_QCO_Summary.xlsx,QCO_Summary,3,Notification No. & Date,notification_no_date,string,DATE,35,35,0,0,13,22,100.0,100.0,0.0,NO,Notified 13 Feb 2025 || S.O. 294(E) (21-01-2020) || S.O. 191(E) (17-02-2003)
F019,BIS_QCO_Summary.xlsx,QCO_Summary,4,Ministry / Department,ministry_department,string,UNCLASSIFIED_STRING,35,35,0,0,5,30,100.0,100.0,0.0,NO,Ministry of Commerce & Industry (DPIIT) || Ministry of Petroleum & Natural Gas / DPIIT || Ministry of Steel / DPIIT
F019,BIS_QCO_Summary.xlsx,QCO_Summary,5,Scheme / Status,scheme_status,string,STATUS,35,35,0,0,2,33,100.0,100.0,0.0,NO,Scheme I (ISI Mark) / Mandatory || Scheme I / Mandatory
F019,BIS_QCO_Summary.xlsx,QCO_Summary,6,Key Scope / Exclusions / Amendments,key_scope_exclusions_amendments,string,FREE_TEXT,35,35,0,0,15,20,100.0,100.0,0.8,YES,"Covers domestic/office furniture; excludes custom-built handcrafted no || Household cookers (1L to 22L capacity). Amended via S.O. 2019(E) (23-0 || Covers all varieties of cement manufactured, imported, or sold in Indi"
F019,BIS_QCO_Summary.xlsx,QCO_Summary,7,Source / Document Link,source_document_link,string,UNCLASSIFIED_STRING,35,35,0,0,1,34,100.0,100.0,0.0,NO,BIS Compulsory Certification Scheme-I Portal
F020,BIS_Recognized_Laboratories.xlsx,BIS_Recognized_Labs,1,lab_id,lab_id,string,LAB_ID,15,15,0,0,15,0,100.0,100.0,0.0,NO,LAB-9139736 || LAB-8185906 || LAB-9164606
F020,BIS_Recognized_Laboratories.xlsx,BIS_Recognized_Labs,2,lab_code,lab_code,mixed(int|string),LAB_IDENTITY,15,15,0,0,14,1,100.0,100.0,0.0,NO,9139736 || 8185906 || 9164606
F020,BIS_Recognized_Laboratories.xlsx,BIS_Recognized_Labs,3,lab_name,lab_name,string,LAB_IDENTITY,15,15,0,0,15,0,100.0,100.0,0.333,YES,Sleen India Biz venture Private Limited || VERTEX TESTING LABORATORY PRIVATE LIMITED || JBS TESTING SOLUTIONS PVT LTD
F020,BIS_Recognized_Laboratories.xlsx,BIS_Recognized_Labs,4,address,address,string,ADDRESS,15,15,0,0,12,3,100.0,100.0,0.867,YES,"Agra, Uttar Pradesh || Ghaziabad, Uttar Pradesh || Jalandhar, Punjab"
F020,BIS_Recognized_Laboratories.xlsx,BIS_Recognized_Labs,5,city,city,string,LOCALITY,15,15,0,0,12,3,100.0,100.0,0.0,NO,Agra || Ghaziabad || Jalandhar
F020,BIS_Recognized_Laboratories.xlsx,BIS_Recognized_Labs,6,state,state,string,STATE,15,15,0,0,8,7,100.0,100.0,0.0,NO,Uttar Pradesh || Punjab || Haryana
F020,BIS_Recognized_Laboratories.xlsx,BIS_Recognized_Labs,7,district,district,string,LOCALITY,15,15,0,0,11,4,100.0,100.0,0.0,NO,Agra || Ghaziabad || Jalandhar
F020,BIS_Recognized_Laboratories.xlsx,BIS_Recognized_Labs,8,contact_person,contact_person,string,CONTACT,15,15,0,0,3,12,100.0,100.0,0.0,NO,Not displayed in IS result || BIS || —
F020,BIS_Recognized_Laboratories.xlsx,BIS_Recognized_Labs,9,contact_number,contact_number,mixed(int|string),CONTACT,15,15,0,0,2,13,100.0,100.0,0.0,NO,Not displayed || 9650466288
F020,BIS_Recognized_Laboratories.xlsx,BIS_Recognized_Labs,10,email,email,string,CONTACT,15,15,0,0,3,12,100.0,100.0,0.0,NO,Not displayed || ncbcrt2@gmail.com || ncbhcrt@rediffmail.com
F020,BIS_Recognized_Laboratories.xlsx,BIS_Recognized_Labs,11,recognition_status,recognition_status,string,STATUS,15,15,0,0,2,13,100.0,100.0,0.0,NO,BIS Recognized Laboratory || BIS Laboratory
F020,BIS_Recognized_Laboratories.xlsx,BIS_Recognized_Labs,12,validity,validity,string,DATE,15,15,0,0,7,8,100.0,100.0,0.0,NO,Current LIMS validity || 23-May-2028 || 10-Feb-2028
F020,BIS_Recognized_Laboratories.xlsx,BIS_Recognized_Labs,13,scope_URL,scope_url,string,DOCUMENT_URL,15,15,0,0,1,14,100.0,100.0,0.0,NO,BIS LIMS Scope
F020,BIS_Recognized_Laboratories.xlsx,BIS_Recognized_Labs,14,source_URL,source_url,string,SOURCE_URL,15,15,0,0,5,10,100.0,100.0,0.0,NO,https://lims.bis.gov.in/home/search_is_number/?is_number__doc_no=17636 || BIS LIMS || https://lims.bis.gov.in/home/search_is_number/?is_number__doc_no=2347
F021,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,1,IS Number,is_number,string,IS_NUMBER,40,40,0,0,40,0,100.0,100.0,0.0,NO,IS 17631:2022 || IS 17632:2022 || IS 17633:2022
F021,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,2,Product,product,string,PRODUCT_NAME,40,40,0,0,40,0,100.0,100.0,0.25,NO,Work Chairs || General Purpose Chairs and Stools || Tables and Desks
F021,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,3,Scheme ID / Code,scheme_id_code,string,SCHEME_ID,40,40,0,0,1,39,100.0,100.0,0.0,NO,Scheme IV
F021,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,4,Scheme Name,scheme_name,string,SCHEME_NAME,40,40,0,0,1,39,100.0,100.0,0.0,NO,Foreign Manufacturers Certification Scheme (FMCS) / Certificate of Con || Foreign Manufacturers Certification Scheme (FMCS) / Certificate of Con || Foreign Manufacturers Certification Scheme (FMCS) / Certificate of Con
F021,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,5,Scheme Type,scheme_type,string,SCHEME_NAME,40,40,0,0,1,39,100.0,100.0,0.0,NO,Product Certification (Foreign / Overseas Manufacturers)
F021,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,6,Certification Type,certification_type,string,CERTIFICATION_TYPE,40,40,0,0,1,39,100.0,100.0,0.0,NO,Certificate of Conformity (CoC) / Standard Mark (ISI)
F021,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,7,Mandatory / Voluntary,mandatory_voluntary,string,MANDATORY_FLAG,40,40,0,0,1,39,100.0,100.0,0.0,NO,Mandatory (pursuant to respective Quality Control Orders - QCOs)
F021,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,8,Scope,scope,string,DESCRIPTIVE_TEXT,40,40,0,0,1,39,100.0,100.0,1.0,YES,"Compliance evaluation, factory audits, and conformity verification for || Compliance evaluation, factory audits, and conformity verification for || Compliance evaluation, factory audits, and conformity verification for"
F021,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,9,Requirements,requirements,string,DESCRIPTIVE_TEXT,40,40,0,0,1,39,100.0,100.0,1.0,YES,"Appointment of Authorized Indian Representative (AIR), submission of t || Appointment of Authorized Indian Representative (AIR), submission of t || Appointment of Authorized Indian Representative (AIR), submission of t"
F021,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,10,Related QCO,related_qco,string,QCO_REFERENCE,40,40,0,0,1,39,100.0,100.0,1.0,YES,Steel and Steel Products QCO / Specific Ministry QCOs corresponding to || Steel and Steel Products QCO / Specific Ministry QCOs corresponding to || Steel and Steel Products QCO / Specific Ministry QCOs corresponding to
F021,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,11,Related Product Manual,related_product_manual,string,UNCLASSIFIED_STRING,40,40,0,0,1,39,100.0,100.0,0.0,NO,Official BIS Product Manual specific to the respective Indian Standard || Official BIS Product Manual specific to the respective Indian Standard || Official BIS Product Manual specific to the respective Indian Standard
F021,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,12,Related SIT,related_sit,string,FREE_TEXT,40,40,0,0,1,39,100.0,100.0,0.0,NO,Specific Guidelines for Testing (SIT) as outlined by the Bureau of Ind || Specific Guidelines for Testing (SIT) as outlined by the Bureau of Ind || Specific Guidelines for Testing (SIT) as outlined by the Bureau of Ind
F021,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,13,Source URL,source_url,url,SOURCE_URL,40,40,0,0,1,39,100.0,100.0,0.0,NO,https://www.bis.gov.in/product-certification/products-under-compulsory || https://www.bis.gov.in/product-certification/products-under-compulsory || https://www.bis.gov.in/product-certification/products-under-compulsory
F022,BIS_Scheme_X_Industrial.xlsx,BIS_Scheme_X,1,IS Number,is_number,string,IS_RELATIONSHIP,5,5,0,0,5,0,100.0,100.0,0.4,YES,"IS/IEC 60947: Part 2:2016 || IS/IEC 60947: Part 3:2012 (with references to 2020 updates) || IS/IEC 60947: Part 4 (Sections 1, 2, and 3)"
F022,BIS_Scheme_X_Industrial.xlsx,BIS_Scheme_X,2,Product,product,string,PRODUCT_NAME,5,5,0,0,5,0,100.0,100.0,0.8,YES,"AC Circuit-Breakers (Category A & B) || Switches, Disconnectors, Switch-Disconnectors, and Fuse-Combination Un || Contactors and Motor-Starters (Electromechanical & Semiconductor)"
F022,BIS_Scheme_X_Industrial.xlsx,BIS_Scheme_X,3,Scheme ID,scheme_id,string,SCHEME_ID,5,5,0,0,1,4,100.0,100.0,0.0,NO,Scheme X
F022,BIS_Scheme_X_Industrial.xlsx,BIS_Scheme_X,4,Scheme Name,scheme_name,string,SCHEME_NAME,5,5,0,0,1,4,100.0,100.0,1.0,YES,BIS Scheme X Certification (Imports and Heavy Industrial / Electrical  || BIS Scheme X Certification (Imports and Heavy Industrial / Electrical  || BIS Scheme X Certification (Imports and Heavy Industrial / Electrical 
F022,BIS_Scheme_X_Industrial.xlsx,BIS_Scheme_X,5,Scheme Code,scheme_code,string,SCHEME_ID,5,5,0,0,1,4,100.0,100.0,0.0,NO,SCH-X-BIS
F022,BIS_Scheme_X_Industrial.xlsx,BIS_Scheme_X,6,Scheme Type,scheme_type,string,SCHEME_NAME,5,5,0,0,1,4,100.0,100.0,0.0,NO,Third-Party Conformity Assessment / Compulsory Certification
F022,BIS_Scheme_X_Industrial.xlsx,BIS_Scheme_X,7,Certification Type,certification_type,string,CERTIFICATION_TYPE,5,5,0,0,1,4,100.0,100.0,1.0,YES,Foreign Manufacturers Certification / Domestic Industrial Licensing (v || Foreign Manufacturers Certification / Domestic Industrial Licensing (v || Foreign Manufacturers Certification / Domestic Industrial Licensing (v
