conflict_id,pair_id,record_key_column,record_key_value,conflicting_column,file_a,sheet_a,source_row_a,value_a,file_b,sheet_b,source_row_b,value_b,value_similarity,value_relationship,conflict_type,resolution_status,phase4_action
CF-02052,DC-0168,product,sulphate resisting portland cement,source_url,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,9,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-4/?lang=en,BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,9,scheme – ii (conformity assessment),0.0667,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-02053,DC-0168,product,low heat portland cement,certification_type,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,10,certificate of conformity (coc) / standard mark (isi),BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,10,isi mark,0.3333,LIKELY_DUPLICATE,VALUE_FORMAT_VARIANT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-02054,DC-0168,product,low heat portland cement,mandatory_voluntary,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,10,mandatory (pursuant to respective quality control orders - qcos),BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,10,mandatory,0.1429,LIKELY_DUPLICATE,VALUE_FORMAT_VARIANT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-02055,DC-0168,product,low heat portland cement,related_product_manual,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,10,official bis product manual specific to the respective indian standard category,BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,10,pm for cement,0.0,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-02056,DC-0168,product,low heat portland cement,related_qco,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,10,steel and steel products qco / specific ministry qcos corresponding to individual product categories,BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,10,cement (quality control) order,0.0,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-02057,DC-0168,product,low heat portland cement,related_sit,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,10,specific guidelines for testing (sit) as outlined by the bureau of indian standards for the designated indian standards,BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,10,sit for cement,0.0909,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-02058,DC-0168,product,low heat portland cement,requirements,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,10,"appointment of authorized indian representative (air), submission of technical documentation, sample testing at bis-recognized laboratories, and factory inspection by bis officials",BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,10,"specific surface area, heat of hydration limits, and compressive strength",0.0,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-02059,DC-0168,product,low heat portland cement,scheme_name,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,10,foreign manufacturers certification scheme (fmcs) / certificate of conformity,BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,10,scheme – ii (conformity assessment / registration),0.2,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-02060,DC-0168,product,low heat portland cement,scheme_type,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,10,product certification (foreign / overseas manufacturers),BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,10,product certification,0.4,LIKELY_DUPLICATE,VALUE_FORMAT_VARIANT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-02061,DC-0168,product,low heat portland cement,scope,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,10,"compliance evaluation, factory audits, and conformity verification for products manufactured outside india or listed under notified technical regulations",BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,10,low heat portland cement used for mass concrete construction,0.0,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-02062,DC-0168,product,low heat portland cement,source_url,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,10,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-4/?lang=en,BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,10,scheme – ii (conformity assessment),0.0667,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-02063,DC-0168,product,portland slag cement,certification_type,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,14,certificate of conformity (coc) / standard mark (isi),BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,14,isi mark,0.3333,LIKELY_DUPLICATE,VALUE_FORMAT_VARIANT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-02064,DC-0168,product,portland slag cement,mandatory_voluntary,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,14,mandatory (pursuant to respective quality control orders - qcos),BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,14,mandatory,0.1429,LIKELY_DUPLICATE,VALUE_FORMAT_VARIANT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-02065,DC-0168,product,portland slag cement,related_product_manual,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,14,official bis product manual specific to the respective indian standard category,BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,14,pm for cement,0.0,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-02066,DC-0168,product,portland slag cement,related_qco,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,14,steel and steel products qco / specific ministry qcos corresponding to individual product categories,BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,14,cement (quality control) order,0.0,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-02067,DC-0168,product,portland slag cement,related_sit,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,14,specific guidelines for testing (sit) as outlined by the bureau of indian standards for the designated indian standards,BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,14,sit for cement,0.0909,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-02068,DC-0168,product,portland slag cement,requirements,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,14,"appointment of authorized indian representative (air), submission of technical documentation, sample testing at bis-recognized laboratories, and factory inspection by bis officials",BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,14,"granulated slag percentage, chemical constraints, and strength tests",0.0,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-02069,DC-0168,product,portland slag cement,scheme_name,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,14,foreign manufacturers certification scheme (fmcs) / certificate of conformity,BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,14,scheme – ii (conformity assessment / registration),0.2,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-02070,DC-0168,product,portland slag cement,scheme_type,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,14,product certification (foreign / overseas manufacturers),BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,14,product certification,0.4,LIKELY_DUPLICATE,VALUE_FORMAT_VARIANT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-02071,DC-0168,product,portland slag cement,scope,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,14,"compliance evaluation, factory audits, and conformity verification for products manufactured outside india or listed under notified technical regulations",BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,14,portland slag cement for general construction and marine environments,0.0,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-02072,DC-0168,product,portland slag cement,source_url,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,14,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-4/?lang=en,BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,14,scheme – ii (conformity assessment),0.0667,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-02073,DC-0168,product,rapid hardening portland cement,certification_type,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,15,certificate of conformity (coc) / standard mark (isi),BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,15,isi mark,0.3333,LIKELY_DUPLICATE,VALUE_FORMAT_VARIANT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-02074,DC-0168,product,rapid hardening portland cement,mandatory_voluntary,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,15,mandatory (pursuant to respective quality control orders - qcos),BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,15,mandatory,0.1429,LIKELY_DUPLICATE,VALUE_FORMAT_VARIANT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-02075,DC-0168,product,rapid hardening portland cement,related_product_manual,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,15,official bis product manual specific to the respective indian standard category,BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,15,pm for cement,0.0,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-02076,DC-0168,product,rapid hardening portland cement,related_qco,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,15,steel and steel products qco / specific ministry qcos corresponding to individual product categories,BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,15,cement (quality control) order,0.0,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-02077,DC-0168,product,rapid hardening portland cement,related_sit,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,15,specific guidelines for testing (sit) as outlined by the bureau of indian standards for the designated indian standards,BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,15,sit for cement,0.0909,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-02078,DC-0168,product,rapid hardening portland cement,requirements,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,15,"appointment of authorized indian representative (air), submission of technical documentation, sample testing at bis-recognized laboratories, and factory inspection by bis officials",BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,15,minimum compressive strength at early hours and finer grinding specifications,0.04,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-02079,DC-0168,product,rapid hardening portland cement,scheme_name,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,15,foreign manufacturers certification scheme (fmcs) / certificate of conformity,BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,15,scheme – ii (conformity assessment / registration),0.2,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-02080,DC-0168,product,rapid hardening portland cement,scheme_type,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,15,product certification (foreign / overseas manufacturers),BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,15,product certification,0.4,LIKELY_DUPLICATE,VALUE_FORMAT_VARIANT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-02081,DC-0168,product,rapid hardening portland cement,scope,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,15,"compliance evaluation, factory audits, and conformity verification for products manufactured outside india or listed under notified technical regulations",BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,15,cement providing high early strength for quick formwork removal,0.0,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-02082,DC-0168,product,rapid hardening portland cement,source_url,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,15,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-4/?lang=en,BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,15,scheme – ii (conformity assessment),0.0667,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-02083,DC-0168,product,white portland cement,certification_type,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,16,certificate of conformity (coc) / standard mark (isi),BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,16,isi mark,0.3333,LIKELY_DUPLICATE,VALUE_FORMAT_VARIANT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-02084,DC-0168,product,white portland cement,mandatory_voluntary,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,16,mandatory (pursuant to respective quality control orders - qcos),BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,16,mandatory,0.1429,LIKELY_DUPLICATE,VALUE_FORMAT_VARIANT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-02085,DC-0168,product,white portland cement,related_product_manual,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,16,official bis product manual specific to the respective indian standard category,BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,16,pm for cement,0.0,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-02086,DC-0168,product,white portland cement,related_qco,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,16,steel and steel products qco / specific ministry qcos corresponding to individual product categories,BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,16,cement (quality control) order,0.0,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-02087,DC-0168,product,white portland cement,related_sit,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,16,specific guidelines for testing (sit) as outlined by the bureau of indian standards for the designated indian standards,BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,16,sit for cement,0.0909,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-02088,DC-0168,product,white portland cement,requirements,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,16,"appointment of authorized indian representative (air), submission of technical documentation, sample testing at bis-recognized laboratories, and factory inspection by bis officials",BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,16,"whiteness index, iron oxide restrictions, and standard physical properties",0.0,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-02089,DC-0168,product,white portland cement,scheme_name,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,16,foreign manufacturers certification scheme (fmcs) / certificate of conformity,BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,16,scheme – ii (conformity assessment / registration),0.2,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-02090,DC-0168,product,white portland cement,scheme_type,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,16,product certification (foreign / overseas manufacturers),BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,16,product certification,0.4,LIKELY_DUPLICATE,VALUE_FORMAT_VARIANT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-02091,DC-0168,product,white portland cement,scope,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,16,"compliance evaluation, factory audits, and conformity verification for products manufactured outside india or listed under notified technical regulations",BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,16,white portland cement used for decorative and architectural purposes,0.0,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-02092,DC-0168,product,white portland cement,source_url,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,16,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-4/?lang=en,BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,16,scheme – ii (conformity assessment),0.0667,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-02093,DC-0168,product,hydrophobic portland cement,certification_type,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,17,certificate of conformity (coc) / standard mark (isi),BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,17,isi mark,0.3333,LIKELY_DUPLICATE,VALUE_FORMAT_VARIANT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-02094,DC-0168,product,hydrophobic portland cement,mandatory_voluntary,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,17,mandatory (pursuant to respective quality control orders - qcos),BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,17,mandatory,0.1429,LIKELY_DUPLICATE,VALUE_FORMAT_VARIANT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-02095,DC-0168,product,hydrophobic portland cement,related_product_manual,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,17,official bis product manual specific to the respective indian standard category,BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,17,pm for cement,0.0,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-02096,DC-0168,product,hydrophobic portland cement,related_qco,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,17,steel and steel products qco / specific ministry qcos corresponding to individual product categories,BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,17,cement (quality control) order,0.0,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-02097,DC-0168,product,hydrophobic portland cement,related_sit,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,17,specific guidelines for testing (sit) as outlined by the bureau of indian standards for the designated indian standards,BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,17,sit for cement,0.0909,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-02098,DC-0168,product,hydrophobic portland cement,requirements,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,17,"appointment of authorized indian representative (air), submission of technical documentation, sample testing at bis-recognized laboratories, and factory inspection by bis officials",BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,17,"resistance to wetting, setting time, and strength parameters",0.0,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-02099,DC-0168,product,hydrophobic portland cement,scheme_name,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,17,foreign manufacturers certification scheme (fmcs) / certificate of conformity,BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,17,scheme – ii (conformity assessment / registration),0.2,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-02100,DC-0168,product,hydrophobic portland cement,scheme_type,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,17,product certification (foreign / overseas manufacturers),BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,17,product certification,0.4,LIKELY_DUPLICATE,VALUE_FORMAT_VARIANT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-02101,DC-0168,product,hydrophobic portland cement,scope,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,17,"compliance evaluation, factory audits, and conformity verification for products manufactured outside india or listed under notified technical regulations",BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,17,portland cement treated with hydrophobic agents for storage in damp conditions,0.0,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-02102,DC-0168,product,hydrophobic portland cement,source_url,BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV,17,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/scheme-4/?lang=en,BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,17,scheme – ii (conformity assessment),0.0667,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
